CEP,NUM,LATITUDE,LONGITUDE
65074850,39,-2.5073240,-44.2512602
65065070,39,-2.4901302,-44.2197641
65083583,39,-2.5880090,-44.2995839
65010970,39,-2.5290888,-44.3030045
65076490,39,-2.5143098,-44.2975628
65030750,39,-2.5497432,-44.2866080
65048420,39,-2.5595915,-44.2451299
65068058,39,-2.5211470,-44.2230652
65041200,39,-2.5401464,-44.2667885
65065480,39,-2.4855557,-44.2289439
65082175,39,-2.5455435,-44.3104208
65048792,39,-2.5472470,-44.2455617
65036110,39,-2.5408629,-44.2697529
65070220,39,-2.5180867,-44.2641102
65031160,39,-2.5572120,-44.2297108
65010730,39,-2.5391099,-44.2829046
65053185,39,-2.5509068,-44.2124873
65083329,39,-2.5372069,-44.2903212
65025280,39,-2.5379330,-44.2895011
65081470,38,-2.5751308,-44.3018356
65040160,38,-2.5558262,-44.2555185
65062201,38,-2.5462184,-44.3360317
65054878,38,-2.5305160,-44.2134099
65066645,38,-2.4999988,-44.2179846
65058439,38,-2.5677157,-44.1928502
65047510,38,-2.5391099,-44.2829046
65058648,38,-23.5658720,-46.3725776
65040112,38,-2.5419287,-44.2722664
65066454,38,-2.5010892,-44.2116283
65065681,38,-2.5060360,-44.2382754
65081717,38,-2.5297069,-44.3047661
65093204,38,-2.5093375,-44.2381547
65086797,38,-2.5607736,-44.3395678
65047120,38,-2.5415332,-44.2405923
65091715,38,-2.6570938,-44.3067238
65071876,38,-2.5739560,-44.2272779
65066600,37,-2.5389544,-44.2986370
65072340,37,-2.5107195,-44.2496333
65058538,37,-2.6008779,-44.1872065
65066730,37,-2.5810091,-44.1926143
65025410,37,-2.5432750,-44.2977956
65060520,37,-2.5357808,-44.2271371
65090758,37,-2.5611430,-44.2131448
65074455,37,-2.5167147,-44.2508512
65044464,37,-2.5646958,-44.2726347
65076790,37,-2.5163800,-44.3060156
65031522,37,-2.5390758,-44.2815838
65058611,37,-2.5942060,-44.1986477
65090530,37,-2.5400774,-44.2432277
65080330,37,-2.5573554,-44.3035680
65041250,37,-2.5453501,-44.2600556
65081623,37,-2.5676864,-44.3055061
65015160,37,-2.5299063,-44.3023782
65044854,37,-2.5565560,-44.2753498
65025520,37,-2.5406327,-44.2925240
65072180,37,-2.5030398,-44.2423699
65070670,37,-2.5179160,-44.2656390
65092570,37,-2.6849910,-44.2982151
65064502,36,-2.5161410,-44.2391629
65063760,36,-2.5409923,-44.2261121
65075820,36,-2.4837198,-44.2408409
65081478,36,-2.5391099,-44.2829046
65066426,36,-2.4973714,-44.2140383
65058720,36,-2.5541260,-44.2327403
65042300,36,-2.5391099,-44.2829046
65042830,36,-2.5391099,-44.2829046
65067200,36,-2.5143950,-44.2274985
65042320,36,-2.5515348,-44.2695695
65032230,36,-2.5701711,-44.2160760
65070120,36,-2.5191329,-44.2638694
65036510,36,-2.5419716,-44.2698157
65082183,36,-2.5391099,-44.2829046
65058421,36,-2.5667083,-44.1946459
65071310,36,-2.5278790,-44.2450106
65070490,36,-2.5255850,-44.2609303
65090090,36,-2.5916418,-44.2510141
65058736,36,-2.5276235,-44.2443801
65062440,36,-2.5254893,-44.2476217
65041600,36,-2.5478491,-44.2700239
65060270,36,-2.5391099,-44.2829046
65082587,36,-2.5489727,-44.3311766
65060857,36,-2.5374209,-44.2977567
65058057,36,-2.5333270,-44.2070149
65074600,36,-2.5112716,-44.2584892
65083402,36,-2.5391099,-44.2829046
65077472,35,-2.5578394,-44.1881820
65058629,35,-2.5992190,-44.1999025
65059828,35,-2.6131735,-44.2165935
65051400,35,-2.5406159,-44.2180108
65090542,35,-2.6431353,-44.2786929
65058715,35,-2.5519130,-44.2412909
65081788,35,-5.5069017,-47.4695726
65082387,35,-2.5461839,-44.3283655
65044453,35,-2.5380373,-44.2877003
65032620,35,-2.5422286,-44.2873000
65036080,35,-5.5069017,-47.4695726
65043020,35,-2.5526544,-44.2631349
65044740,35,-2.5722996,-44.2636850
65065500,35,-2.4887483,-44.2331460
65059870,35,-2.6042466,-44.1947741
65030222,35,-2.5400878,-44.2543566
65060821,35,-2.5443997,-44.2270536
65066060,35,-2.4884163,-44.2419093
65031180,35,-2.5151524,-44.2442790
65057635,35,-2.5369295,-44.2310597
65048670,34,-2.5482498,-44.2398566
65070510,34,-2.5137482,-44.2346180
65051630,34,-2.5611652,-44.2292141
65062196,34,-2.5294021,-44.2446322
65085096,34,-2.5639936,-44.3297587
65058653,34,-2.6000438,-44.2012399
65083642,34,-2.5894380,-44.2983291
65095020,34,-2.5537106,-44.3286329
65067878,34,-2.4967433,-44.2210436
65070016,34,-2.5188015,-44.2596603
65058245,34,-2.5665534,-44.2032317
65053570,34,-2.5414725,-44.2097818
65058600,34,-2.5823617,-44.1922483
65060861,34,-2.5442587,-44.2253785
65073040,34,-2.5431588,-44.2129613
65074390,34,-5.5544445,-47.4707008
65035510,34,-2.5362292,-44.2764267
65050145,34,-2.5345650,-44.2195815
65073221,34,-2.5053800,-44.2411208
65061170,34,-2.5323707,-44.2622142
65026030,34,-2.5417013,-44.2981871
65060853,34,-2.5431782,-44.2307210
65053420,34,-2.5391099,-44.2829046
65040590,34,-2.5690836,-44.2632388
65026090,34,-19.9042130,-43.9513857
65092206,34,-2.5336725,-44.2796438
65072131,34,-2.4944514,-44.2544703
65074060,34,-2.5391099,-44.2829046
65058596,34,-16.5048572,-50.3819403
65091796,34,-2.5460427,-44.2525648
65042580,34,-2.5683893,-44.2724561
65037005,33,-2.5248029,-44.2828561
65050500,33,-2.5391099,-44.2829046
65074180,33,-2.5391099,-44.2829046
65092380,33,-2.5704256,-44.2594925
65035310,33,-2.5305567,-44.2847033
65046560,33,-2.5424166,-44.2401960
65070550,33,-2.5199834,-44.2638085
65073151,33,-2.5182799,-44.2665449
65035000,33,-2.5307336,-44.2785782
65063511,33,-2.5317024,-44.2387449
65058304,33,-2.5462995,-44.2107711
65065340,33,-2.4896434,-44.2342516
65061070,33,-2.5346835,-44.2584696
65058092,33,-2.5295742,-44.2476033
65095604,33,-2.6142802,-44.3211591
65061680,33,-2.5369884,-44.2505231
65086811,33,-5.5384751,-47.4552120
65061140,33,-2.5313118,-44.2615170
65058705,33,-2.5774947,-44.2000249
65043360,33,-2.5577392,-44.2569674
65032100,33,-2.5466445,-44.2945609
65037007,33,-2.5200871,-44.2834263
65061570,33,-2.5182445,-44.2551666
65074862,33,-2.5056876,-44.2562572
65057841,33,-2.6036200,-44.2345622
65048390,33,-2.5573314,-44.2441247
65081365,33,-2.5716801,-44.3075932
65067872,33,-2.5225369,-44.2202448
65080180,33,-2.5569707,-44.3050452
65055270,33,-2.5433046,-44.2507686
65064340,33,-2.5499309,-44.2349991
65074815,33,-2.5080711,-44.2682374
65044852,32,-2.5559908,-44.2751246
65035720,32,-2.5474162,-44.2517366
65081443,32,-2.5748841,-44.3047107
65058778,32,-2.5724832,-44.2052367
65053490,32,-2.5641730,-44.2221076
65042270,32,-2.5244344,-44.2649148
65055730,32,-2.5620075,-44.2165447
65081261,32,-2.5671886,-44.3159912
65055750,32,-2.5633008,-44.2169069
65035450,32,-2.5336868,-44.2794898
65074877,32,-2.5115093,-44.2499970
65058683,32,-2.5391099,-44.2829046
65071000,32,-2.5115754,-44.2638156
65083526,32,-2.5607314,-44.2181319
65056060,32,-2.5617674,-44.2245074
65020110,32,-2.5265041,-44.2916146
65091055,32,-2.6183735,-44.3007231
65036725,32,-2.5391099,-44.2829046
65080345,32,-5.5185150,-47.4951259
65053575,32,-2.5399047,-44.2021906
65068097,32,-2.4908680,-44.2219374
65035725,32,-2.5200871,-44.2834263
65057759,32,-2.5993814,-44.2261797
65095825,32,-2.6187753,-44.2432239
65062690,32,-2.5283673,-44.2453911
65058426,32,-2.5656552,-44.1937081
65063410,32,-2.5366536,-44.2298315
65082369,32,-2.5461839,-44.3283655
65066456,32,-2.4958053,-44.2242265
65057687,32,-2.5949391,-44.2283797
65091709,32,-2.4913781,-44.2134065
65083304,32,-2.5391099,-44.2829046
65047460,31,-2.5417336,-44.2603999
65095290,31,-2.5885308,-44.2495255
65070160,31,-2.5117648,-44.2455627
65068477,31,-2.5460593,-44.1596656
65058880,31,-2.5931136,-44.1891437
65058784,31,-2.5112295,-44.2856261
65065430,31,-2.4919427,-44.2368488
65041213,31,-2.5656702,-44.2646087
65083518,31,-2.5667709,-44.3138774
65030340,31,-2.5465052,-44.2852125
65037415,31,-2.5398307,-44.2553832
65065380,31,-2.4813372,-44.2221747
65060480,31,-2.5366536,-44.2298315
65092091,31,-2.6758761,-44.2772982
65064320,31,-2.5483290,-44.2317168
65060843,31,-2.5454309,-44.2235831
65085242,31,-22.4954525,-44.0724942
65058302,31,-2.5847465,-44.1976775
65058760,31,-2.5807141,-44.1890880
65095509,31,-2.5391099,-44.2829046
65058182,31,-23.3185448,-45.9719629
65042066,31,-2.5709989,-44.2657533
65043891,31,-2.6271283,-44.2697609
65066862,31,-2.5070628,-44.2180629
65072770,31,-2.4950722,-44.2413323
65063550,31,-2.5366536,-44.2298315
65055480,31,-2.5778658,-44.2415828
65050420,31,-2.5391099,-44.2829046
65041430,30,-2.5470157,-44.2711934
65058520,30,-2.5391099,-44.2829046
65082139,30,-2.5416128,-44.2216269
65031710,30,-2.5495431,-44.2870086
65071160,30,-2.5169736,-44.2542707
65092106,30,-2.5655715,-44.2667872
65092021,30,-3.0988528,-45.0354091
65053505,30,-2.5416128,-44.2216269
65061190,30,-2.5338690,-44.2611123
65020510,30,-2.5310194,-44.2918431
65010260,30,-2.5267814,-44.3044491
65090762,30,-2.5479862,-44.2275929
65055853,30,-2.5254773,-44.2821512
65070680,30,-2.5185722,-44.2668180
65020340,30,-2.5278246,-44.2934732
65093300,30,-2.5561838,-44.2604637
65058618,30,-2.6017718,-44.2005278
65042852,29,-2.5391099,-44.2829046
65042190,29,-5.3055114,-47.2562492
65080805,29,-2.5551116,-44.3103255
65082280,29,-2.5461839,-44.3283655
65046150,29,-2.5452795,-44.2465928
65040170,29,-2.5652926,-44.2690402
65095230,29,-2.5561838,-44.2604637
65043777,29,-2.5387684,-44.2245831
65037002,29,-2.5200871,-44.2834263
65044452,29,-2.5374551,-44.2970757
65058686,29,-2.5391099,-44.2829046
65093342,29,-2.5314808,-44.2872732
65047750,29,-2.5486202,-44.2461800
65055110,29,-2.5699170,-44.2393952
65015010,29,-2.5350706,-44.3006684
65051180,29,-2.5383449,-44.2185937
65057886,29,-5.0920108,-42.8037597
65067280,29,-5.0842263,-42.8380654
65058244,29,-2.5678327,-44.2043392
65083324,29,-2.5217601,-44.2216672
65071165,29,-2.5225165,-44.2509485
65077610,29,-2.4916819,-44.3001482
65042402,29,-2.5501685,-44.2672191
65058726,29,-2.5765768,-44.1906882
65056050,29,-2.5597754,-44.2276588
65044794,29,-2.4932913,-44.2927308
65059826,29,-2.6032549,-44.2127301
65072006,29,-2.4860306,-44.2501109
65070410,29,-2.5201555,-44.2654700
65073720,29,-2.5068018,-44.2374345
65082445,29,-2.5391099,-44.2829046
65058418,29,-23.4757057,-46.8941455
65075835,28,-2.4924865,-44.2925933
65041280,28,-2.5549103,-44.2564263
65077160,28,-2.4947907,-44.2916373
65057622,28,-2.6391905,-44.2841241
65043760,28,-2.5554444,-44.2514046
65055368,28,-2.5751498,-44.2115174
65074370,28,-2.5391099,-44.2829046
65070540,28,-2.5188816,-44.2670371
65049170,28,-2.5566688,-44.2410769
65060855,28,-2.5434395,-44.2298444
65091700,28,-2.6020244,-44.2087872
65025640,28,-2.5391099,-44.2829046
65032075,28,-2.5504014,-44.2914498
65035270,28,-2.5320102,-44.2776818
65067272,28,-2.5094954,-44.2323138
65090569,28,-13.8506103,-40.0886587
65032080,28,-2.5457224,-44.2944180
65091044,28,-2.5673765,-44.2237008
65072132,28,-2.5080568,-44.2467169
65041175,28,-2.5587816,-44.2787083
65072270,28,-2.5065679,-44.2480166
65048530,28,-2.5584288,-44.2414811
65068649,28,-2.4914086,-44.2044610
65085304,28,-2.5561855,-44.3357113
65063690,28,-2.5405396,-44.2284386
65054876,28,-2.5305160,-44.2134099
65050560,28,-2.5391099,-44.2829046
65061790,28,-2.5330135,-44.2435778
65060160,28,-2.5387686,-44.2245338
65025040,28,-2.5375620,-44.2901691
65083346,27,-2.4469238,-44.1043490
65035030,27,-2.5255118,-44.2837924
65058217,27,-2.5748083,-44.2060599
65058207,27,-2.5765651,-44.2057329
65059841,27,-2.6131735,-44.2165935
65083546,27,-2.4967681,-44.2192936
65060811,27,-2.5445861,-44.2257812
65056305,27,-2.5637331,-44.2233522
65059260,27,-2.5524992,-44.2339086
65071780,27,-2.4991436,-44.2644830
65067850,27,-2.4911227,-44.2150579
65050530,27,-2.5371394,-44.2218854
65056532,27,-2.5647109,-44.2147231
65058699,27,-2.5724832,-44.2052367
65090590,27,-2.6350633,-44.2876389
65062200,27,-2.5267637,-44.2494196
65058059,27,-2.5333270,-44.2070149
65070130,27,-2.5096537,-44.2398174
65045310,27,-2.5320098,-44.2858372
65059425,27,-,-
65093106,27,-2.5274276,-44.2801031
65025160,27,-2.5548663,-44.3271454
65041645,27,-2.5515959,-44.2581796
65058735,27,-2.5763484,-44.1883759
65056229,27,-2.5601228,-44.2205290
65074100,27,-2.5391099,-44.2829046
65067160,27,-2.5113719,-44.2271383
65082137,26,-2.5470623,-44.3189786
65075430,26,-2.5006931,-44.2920463
65041620,26,-2.5470967,-44.2698176
65058022,26,-2.5333270,-44.2070149
65059852,26,-2.6161275,-44.2029943
65056070,26,-2.5592933,-44.2297593
65083538,26,-2.5709989,-44.2657533
65058758,26,-2.5506242,-44.2510474
65066621,26,-2.5199428,-44.2347440
65055410,26,-2.5738988,-44.2387970
65081798,26,-2.5380595,-44.2320143
65044350,26,-2.5740488,-44.2650516
65045740,26,-2.5520846,-44.2357642
65062010,26,-2.5312935,-44.2421249
65057623,26,-2.5715508,-44.2239601
65042870,26,-2.5610776,-44.2759929
65055085,26,-2.5671579,-44.2438979
65083318,26,-2.5301293,-44.2801550
65031315,26,-2.5431736,-44.2794170
65052045,26,-2.5391099,-44.2829046
65055020,26,-2.5391099,-44.2829046
65045480,26,-2.5423465,-44.2496445
65058492,26,-2.5970636,-44.1838900
65040520,26,-2.5563394,-44.2569935
65072330,26,-2.5075905,-44.2468611
65058500,25,-2.5955337,-44.1856881
65053630,25,-2.5407354,-44.2040510
65015230,25,-2.5325310,-44.3017523
65075740,25,-2.4990934,-44.2880413
65058091,25,-2.5295742,-44.2476033
65035770,25,-2.5299269,-44.2818249
65036170,25,-2.5350727,-44.2769640
65036430,25,-2.5344974,-44.2669181
65045856,25,-2.5632001,-44.2416253
65070840,25,-2.5391099,-44.2829046
65058078,25,-2.5391099,-44.2829046
65082463,25,-2.5516769,-44.3335884
65036230,25,-2.5455106,-44.2705331
65072856,25,-2.5613580,-44.2802466
65058431,25,-2.5669831,-44.1914492
65044010,25,-2.5591469,-44.2607557
65092366,25,-2.5237013,-44.2974848
65015610,25,-2.5391099,-44.2829046
65082791,25,-2.5489727,-44.3311766
65074780,25,-2.5070328,-44.2672415
65062821,25,-2.5245286,-44.2488204
65082795,25,-2.5400061,-44.3338726
65086110,25,-2.5636429,-44.3246063
65015040,25,-2.5340258,-44.3003119
65025010,25,-2.5413044,-44.2972243
65053640,25,-2.5375685,-44.2116564
65059320,25,-2.5583808,-44.3134719
65092666,25,-2.5429619,-44.2078500
65057400,25,-2.5134314,-44.2256885
65058655,25,-2.5468092,-44.2272895
65058762,25,-2.5346747,-44.3048740
65051600,25,-2.5462582,-44.2838224
65050070,25,-2.5391099,-44.2829046
65058707,25,-2.4923344,-44.3029930
65056565,25,-2.5621929,-44.2141474
65048440,25,-2.5574535,-44.2427414
65010510,25,-2.5310983,-44.3049025
65058205,25,-2.5722929,-44.2048325
65058150,25,-2.5464374,-44.2110400
65053785,25,-2.5381332,-44.2025690
65048380,25,-2.5581756,-44.2446811
65045849,24,-2.5623084,-44.2412983
65041050,24,-2.5447248,-44.2647911
65082515,24,-2.5311230,-44.3055778
65067330,24,-2.5009823,-44.2251113
65081467,24,-2.5758888,-44.3022385
65082716,24,-2.5365713,-44.3248953
65010450,24,-2.6258591,-44.2691611
65092691,24,-2.6849910,-44.2982151
65053060,24,-2.5558068,-44.3042346
65055335,24,-2.5809162,-44.2153424
65058527,24,-2.5872569,-44.1837816
65050580,24,-2.5374668,-44.2219465
65050250,24,-20.1604798,-44.8814198
65092662,24,-2.5391099,-44.2829046
65031090,24,-2.5507659,-44.2869870
65066641,24,-2.5000725,-44.2187130
65051430,24,-2.5389950,-44.2184335
65051050,24,-2.5392457,-44.2181020
65059814,24,-3.0092596,-47.3529719
65085010,24,-2.5274276,-44.2801031
65030652,24,-2.5387470,-44.2792071
65050290,24,-2.5391099,-44.2829046
65047710,24,-2.5475761,-44.2460351
65044150,24,-2.5685241,-44.2677097
65062760,24,-2.5207972,-44.2399646
65066535,24,-2.5391099,-44.2829046
65076460,24,-2.5126025,-44.3058781
65085830,24,-2.5525966,-44.3283863
65074515,23,-2.5663382,-44.3124094
65049110,23,-2.5369291,-44.2432489
65086813,23,-2.5595380,-44.3363651
65082185,23,-2.5448942,-44.3098592
65081423,23,-2.5715803,-44.3088362
65051470,23,-2.5402375,-44.2179092
65066750,23,-2.5034069,-44.2232729
65070461,23,-2.5639274,-44.3170192
65061440,23,-2.5314477,-44.2570217
65062590,23,-2.5400774,-44.2432277
65050885,23,-2.5451837,-44.2114610
65080870,23,-2.5560194,-44.3144719
65051390,23,-2.5409144,-44.2178371
65058088,23,-2.5295742,-44.2476033
65041450,23,-2.5402594,-44.2563386
65046802,23,-2.5409909,-44.2398054
65083312,23,-2.5372069,-44.2903212
65071470,23,-22.7523509,-43.3023529
65071340,23,-2.5192174,-44.2672016
65058273,23,-2.5403489,-44.1973436
65067170,23,-2.5133868,-44.2274611
65090830,23,-2.5763484,-44.1883759
65050470,23,-2.5376578,-44.2186162
65073070,23,-2.5430932,-44.2129841
65050480,23,-2.5383125,-44.2156219
65067849,23,-2.5422202,-44.2293581
65035670,23,-2.5291247,-44.2860246
65033120,23,-2.5391099,-44.2829046
65010270,23,-2.5293663,-44.3042203
65040400,23,-2.4952881,-44.2112109
65057490,23,-2.5586747,-44.2348342
65058015,23,-2.5464374,-44.2110400
65057100,23,-2.5567790,-44.2339483
65036300,23,-2.5396377,-44.2737377
65042400,23,-2.5484240,-44.2688815
65032830,23,-2.5345820,-44.2864766
65050210,23,-19.8338039,-43.9499699
65041886,23,-2.5735637,-44.2649832
65075250,22,-2.5082713,-44.2951087
65063140,22,-2.5337809,-44.2360010
65058507,22,-2.5970636,-44.1838900
65057170,22,-2.5584492,-44.2361430
65092048,22,-2.5730313,-44.2668293
65082091,22,-2.5391099,-44.2829046
65080080,22,-2.5564166,-44.3030245
65092143,22,-2.6714609,-44.2814650
65062030,22,-2.5332333,-44.2422725
65072400,22,-2.5022042,-44.2411882
65066556,22,-2.4949635,-44.2248887
65058697,22,-2.5877103,-44.2068587
65080610,22,-2.5597261,-44.3040470
65061800,22,-2.5322760,-44.2432110
65058658,22,-2.5986569,-44.1979155
65081463,22,-2.5755600,-44.3021783
65030230,22,-2.5490961,-44.2872793
65060851,22,-2.5458394,-44.2234476
65062020,22,-2.5339884,-44.2444872
65090131,22,-2.5959733,-44.2250238
65053715,22,-2.5421368,-44.2067804
65092270,22,-2.5391099,-44.2829046
65059370,22,-2.5313330,-44.2993153
65051420,22,-2.5465446,-44.2224829
65042855,22,-2.5901988,-44.3040932
65072800,22,-2.5347492,-44.2141440
65025165,22,-2.5422500,-44.2495451
65063120,22,-2.5343240,-44.2359600
65067317,21,-2.5120626,-44.2232001
65070480,21,-2.5089127,-44.2391059
65050450,21,-2.5391099,-44.2829046
65072014,21,-2.4944397,-44.2493299
65051040,21,-2.5391099,-44.2829046
65062420,21,-2.5248673,-44.2436741
65076632,21,-2.5038696,-44.3066748
65059833,21,-2.6034294,-44.2118828
65051370,21,-2.5391099,-44.2829046
65074400,21,-2.5391099,-44.2829046
65010210,21,-2.5351221,-44.3039383
65036700,21,-2.5077023,-44.2229041
65044450,21,-2.5645142,-44.2706594
65050750,21,-2.5444815,-44.2200976
65036710,21,-2.5365622,-44.2746234
65061510,21,-2.5308004,-44.2483937
65076310,21,-2.5121457,-44.3087161
65092215,21,-2.6029818,-44.2195042
65053190,21,-2.5391099,-44.2829046
65045720,21,-2.5521371,-44.2563445
65056120,21,-2.5629138,-44.2205085
65070620,21,-2.5234398,-44.2669103
65050410,21,-2.5391099,-44.2829046
65051330,21,-2.5386554,-44.2184817
65053514,21,-2.5581944,-44.2412114
65051590,21,-2.5391099,-44.2829046
65050440,21,-2.5306460,-44.2836112
65070494,21,-2.5233595,-44.2624258
65075010,21,-2.5041697,-44.2978651
65067320,21,-2.5049996,-44.2309015
65058729,21,-2.5752116,-44.1922953
65050820,21,-2.5391099,-44.2829046
65040855,20,-2.4904650,-44.2707573
65051500,20,-2.5391099,-44.2829046
65030001,20,-2.5388018,-44.2898984
65051030,20,-2.5394564,-44.2154825
65092365,20,-2.5239470,-44.2972183
65068020,20,-2.4848508,-44.2162047
65070010,20,-2.5193395,-44.2647790
65062825,20,-2.5197439,-44.2393586
65061310,20,-2.5391099,-44.2829046
65067207,20,-2.5123700,-44.2271390
65058561,20,-2.5669700,-44.1701589
65075640,20,-2.5005169,-44.2930449
65047500,20,-9.4238014,-36.6313665
65051280,20,-2.5409923,-44.2261121
65042720,20,-2.5403377,-44.2669131
65055473,20,-2.5662648,-44.2407036
65057030,20,-2.5579196,-44.2334710
65050630,20,-2.5452433,-44.2178853
65068060,20,-2.5541260,-44.2327403
65061330,20,-2.5345609,-44.2570200
65070610,20,-2.5230895,-44.2659669
65044700,20,-2.5670486,-44.2720210
65010320,20,-2.5303611,-44.3044761
65055210,20,-2.5726043,-44.2393868
65070565,20,-2.5140499,-44.2550086
65057676,20,-2.5959733,-44.2250238
65058061,20,-2.5333270,-44.2070149
65058752,20,-2.5773641,-44.1872876
65077200,20,-2.4919191,-44.2982886
65063390,20,-2.5366536,-44.2298315
65083366,20,-2.5391099,-44.2829046
65040720,20,-2.5442392,-44.2734059
65070040,20,-2.5179017,-44.2614177
65041216,20,-2.5651841,-44.2680231
65015430,20,-2.5300004,-44.2976153
65051120,20,-2.5447037,-44.2223595
65083558,20,-2.5825001,-44.3105507
65065150,20,-2.4792915,-44.2216821
65086050,20,-2.5520081,-44.3344567
65083415,20,-2.5370403,-44.2057218
65074720,20,-2.5065208,-44.2675117
65051710,20,-2.5477636,-44.2194278
65057390,20,-2.5598733,-44.2339369
65040461,19,-2.5426577,-44.2684064
65066555,19,48.1351253,11.5819805
65059415,19,-2.5391099,-44.2829046
65062198,19,-2.5607130,-44.2308110
65035630,19,-2.5391099,-44.2829046
65077520,19,-2.4940906,-44.3048377
65053140,19,-2.5391099,-44.2829046
65072290,19,-2.5063903,-44.2474673
65061637,19,-2.6086016,-44.1922834
65076353,19,-2.5144954,-44.3032964
65087040,19,-2.5391099,-44.2829046
65050810,19,-2.5391099,-44.2829046
65067842,19,-2.4925620,-44.2232790
65037230,19,-2.5389649,-44.2675975
65082363,19,-2.5461839,-44.3283655
65092115,19,-2.6322513,-44.2851289
65030220,19,-2.5412210,-44.2824749
65070020,19,-2.5391099,-44.2829046
65055570,19,-2.5724961,-44.2322520
65025170,19,-2.5616502,-44.2674342
65050155,19,-19.8327426,-43.9664762
65044295,19,-2.5586522,-44.2640345
65076540,19,-2.5206766,-44.2390047
65059844,19,-2.6131735,-44.2165935
65059856,19,-2.6072058,-44.2392742
65055462,19,-2.4874913,-44.2172590
65058694,19,-2.5877103,-44.2068587
65063804,19,-2.5474187,-44.2309511
65044411,19,-2.5561855,-44.3357113
65064120,19,-2.5503879,-44.2257824
65067000,19,-2.4885682,-44.2082677
65040820,19,-2.5668868,-44.2672956
65057800,19,-2.6041391,-44.2196480
65092369,19,-2.5663610,-44.3180512
65077548,19,-2.4991112,-44.3109015
65059854,19,-2.5189357,-44.2425989
65085106,19,-2.5638183,-44.3285137
65051850,19,-2.5389981,-44.2104347
65075490,19,-2.4994826,-44.2925385
65051240,19,-2.5467335,-44.2197977
65067222,19,-2.5069072,-44.2302213
65062790,19,-2.5209584,-44.2403855
65080040,19,-2.5208021,-44.2562875
65075620,19,-2.4990775,-44.2922437
65058780,19,-2.4917578,-44.2974300
65050600,19,-2.5435625,-44.2185788
65010420,19,-2.5254176,-44.2987492
65030291,18,-2.5387068,-44.2896596
65044550,18,-2.5998994,-44.2179462
65020080,18,-2.5486654,-44.2291653
65055300,18,-2.5722059,-44.2305366
65058567,18,-2.5859669,-44.1889821
65072780,18,-2.5008842,-44.2558408
65051350,18,-2.5391099,-44.2829046
65081682,18,-2.5391099,-44.2829046
65071481,18,-2.4929473,-44.2702291
65086170,18,-2.5529297,-44.3330861
65062000,18,-2.5306970,-44.2429924
65035750,18,-2.5284231,-44.2826008
65092304,18,-2.5546292,-44.2583687
65076500,18,-2.5103300,-44.3042538
65058635,18,-2.5641053,-44.2669914
65075901,18,-2.5391099,-44.2829046
65026040,18,-2.5457761,-44.3086691
65058043,18,-2.5162100,-44.2578414
65047000,18,-2.5408511,-44.2467241
65050160,18,-2.5398847,-44.2209598
65092706,18,-2.6849910,-44.2982151
65035460,18,-2.5336347,-44.2777135
65095150,18,-2.6092754,-44.2462695
65010840,18,-2.5245094,-44.2993492
65090563,18,-2.6428430,-44.2762420
65041530,18,-2.5513377,-44.2609371
65066648,18,-2.5008317,-44.2170948
65072620,18,-2.4998405,-44.2415996
65055555,18,-2.5672419,-44.2384441
65058251,18,-2.5868841,-44.1870691
65053200,18,-2.5391099,-44.2829046
65092146,17,-2.5391099,-44.2829046
65049180,17,-2.5051021,-44.2181898
65076770,17,-2.5120031,-44.3063219
65046740,17,-2.5447257,-44.2252818
65052030,17,-2.5391099,-44.2829046
65095377,17,-2.6067433,-44.2511137
65041590,17,-2.5482057,-44.2729331
65058496,17,-2.5970636,-44.1838900
65074140,17,-2.6271704,-44.2710285
65050190,17,-27.8255954,-50.3270813
65083348,17,-2.5941652,-44.1991435
65057675,17,-2.5977404,-44.2240428
65067730,17,-2.4950670,-44.2237787
65051450,17,-2.5459999,-44.2211055
65042460,17,-2.5574770,-44.2715938
65093314,17,-2.5561838,-44.2604637
65037270,17,-2.5546198,-44.2576326
65070350,17,-2.5186658,-44.2635027
65045241,17,-29.9291295,-51.0491603
65051740,17,-2.5483638,-44.2199223
65042510,17,-2.5489648,-44.2698217
65070340,17,-2.5230667,-44.2653413
65067250,17,-2.5153928,-44.2278306
65052780,17,-2.5487192,-44.2217493
65057686,17,-2.5922989,-44.2267937
65037210,17,-2.5342287,-44.2679294
65070580,17,-2.5391099,-44.2829046
65090617,17,-2.5391099,-44.2829046
65092308,17,-2.6350633,-44.2876389
65067085,17,-2.5442706,-44.2856155
65063520,17,-2.5345605,-44.2329387
65030420,17,-2.5443340,-44.2795315
65043820,17,-2.5619183,-44.2597958
65055276,17,-2.5727302,-44.2177432
65048460,17,-2.5566366,-44.2406269
65074150,17,-2.5391099,-44.2829046
65072133,17,-2.5011399,-44.2440007
65055660,17,-2.5683606,-44.2305269
65051690,17,-2.5476953,-44.2203126
65061840,17,-2.5331365,-44.2423887
65058721,17,-2.5635203,-44.3265231
65081375,17,-2.5524238,-44.2715981
65058709,17,-2.5765222,-44.1899864
65090786,17,-2.5566480,-44.3149085
65058023,17,-2.5162100,-44.2578414
65057070,17,-2.5568904,-44.2343269
65057370,17,-2.5579028,-44.2323131
65050240,17,-2.5391099,-44.2829046
65073090,17,-2.5431096,-44.2129784
65030260,17,-2.5391099,-44.2829046
65046250,17,-2.5431464,-44.2435692
65046360,16,-2.5516899,-44.2403630
